r2,rmse,mae,exact_tier,within_one_tier,macro_f1,danger_precision,danger_recall,k,category_mode,deployability,feature_family,model,n_eval,fold_r2
0.401121150900948,17.016539159801557,12.516117669864128,0.6411016949152543,0.9754237288135593,0.5235411687052172,0.6825396825396826,0.2193877551020408,4,window60,short_deploy_pm25_history,external_buildings,hgb_l2,2360,"[0.477, 0.4, 0.437, 0.433, 0.4]"
0.39962554273089856,16.943718676620477,12.66124820263437,0.6211267605633802,0.971830985915493,0.5394118337643672,0.6336206896551724,0.3114406779661017,5,geodata,zero_deploy_static_geodata,base_cat,hgb_l2,2840,"[-0.063, 0.497, 0.341, -0.436, 0.424]"
0.39574524985567106,16.998385143468553,12.967787115264036,0.6014084507042253,0.9757042253521127,0.53336543461466,0.6468085106382979,0.3220338983050847,4,geodata,zero_deploy_static_geodata,external_buildings,hgb_l2,2840,"[0.222, 0.41, 0.328, -0.137, 0.404]"
0.3954109268421132,17.00308693976784,12.577049872517952,0.6295774647887324,0.9704225352112676,0.5417110663475428,0.7052631578947368,0.2838983050847458,5,geodata,zero_deploy_static_geodata,external_buildings,hgb_l2,2840,"[-0.021, 0.491, 0.395, -0.193, 0.403]"
0.392600052546594,17.137170788693215,12.333229492348526,0.6728813559322034,0.9669491525423729,0.5477493759539719,0.7678571428571429,0.2193877551020408,4,window60,short_deploy_pm25_history,external,rf_balanced,2360,"[0.388, 0.397, 0.532, 0.418, 0.394]"
0.3920144472622582,17.14542992676167,11.989200623063233,0.6872881355932203,0.9584745762711865,0.5857266134929436,0.7548387096774194,0.29846938775510207,5,window60,short_deploy_pm25_history,cyclic_weather,rf_balanced,2360,"[0.504, 0.531, 0.601, 0.311, 0.395]"
0.39160047535855147,17.15126601813861,12.302959026675369,0.676271186440678,0.9673728813559322,0.5808045490195667,0.7658227848101266,0.3086734693877551,6,window60,short_deploy_pm25_history,external_interactions,hgb_l2,2360,"[0.425, 0.495, 0.544, 0.331, 0.395]"
0.39095511771909564,17.160360179448325,11.9530009432323,0.6813559322033899,0.9605932203389831,0.5559216531361549,0.7807017543859649,0.22704081632653061,3,window60,short_deploy_pm25_history,base_cat,rf_balanced,2360,"[0.417, 0.167, 0.569, 0.425, 0.391]"
0.38872916511673905,17.191690637395524,11.819685819032044,0.686864406779661,0.9529661016949152,0.5643408193544619,0.7132352941176471,0.24744897959183673,3,window60,short_deploy_pm25_history,cyclic_weather,rf_balanced,2360,"[0.46, 0.141, 0.575, 0.448, 0.389]"
0.3877424592154124,17.110578769665413,12.77626695921288,0.6246478873239436,0.9711267605633803,0.5406983278460108,0.7015706806282722,0.2838983050847458,6,geodata,zero_deploy_static_geodata,external_buildings,hgb_l2,2840,"[0.145, 0.502, 0.487, 0.54, 0.388]"
0.3874686198200198,17.114404795833515,12.910448066377219,0.6119718309859155,0.9721830985915493,0.5329438010503027,0.6447368421052632,0.3114406779661017,6,geodata,zero_deploy_static_geodata,cyclic_weather,hgb_l2,2840,"[0.129, 0.479, 0.525, 0.521, 0.396]"
0.38620950227710016,17.227086336670226,12.44448988431598,0.6656779661016949,0.9661016949152542,0.5673094573579197,0.7985074626865671,0.2729591836734694,5,window60,short_deploy_pm25_history,external,rf_balanced,2360,"[0.485, 0.454, 0.594, 0.408, 0.39]"
0.3844029602971559,17.157179301380644,12.756029668427963,0.6253521126760564,0.9665492957746479,0.5441400471182803,0.628099173553719,0.3220338983050847,5,geodata,zero_deploy_static_geodata,cyclic_weather,hgb_l2,2840,"[-0.07, 0.491, 0.35, -0.533, 0.408]"
0.38439566159268224,17.252521838873406,12.119830282319676,0.690677966101695,0.9593220338983051,0.5534178137882303,0.7941176470588235,0.2066326530612245,4,window60,short_deploy_pm25_history,external_interactions,rf_balanced,2360,"[0.38, 0.334, 0.426, 0.294, 0.384]"
0.3842267748771857,17.2548882305257,12.208079263216721,0.6817796610169492,0.961864406779661,0.5543380217976913,0.7543859649122807,0.2193877551020408,3,window60,short_deploy_pm25_history,external,rf_balanced,2360,"[0.432, 0.363, 0.585, 0.494, 0.386]"
0.38300325637956856,17.27202213424299,12.305754927053663,0.6830508474576271,0.961864406779661,0.5810343348825752,0.7391304347826086,0.30357142857142855,5,window60,short_deploy_pm25_history,external_interactions,hgb_l2,2360,"[0.443, 0.432, 0.533, 0.293, 0.386]"
0.3821711480641724,17.283665105551744,11.905439667437188,0.7025423728813559,0.9525423728813559,0.5634747590775556,0.7745098039215687,0.20153061224489796,3,window60,short_deploy_pm25_history,external_interactions,rf_balanced,2360,"[0.424, 0.324, 0.491, 0.451, 0.383]"
0.38146999907920554,17.198002715604222,11.809567731673473,0.6764084507042254,0.9482394366197183,0.5578604613156264,0.702247191011236,0.2648305084745763,3,geodata,zero_deploy_static_geodata,external_interactions,hgb_l2,2840,"[0.064, 0.406, 0.377, 0.308, 0.396]"
0.38097313674336,17.204908867633577,13.017983698871323,0.6239436619718309,0.9693661971830986,0.5503911884993166,0.7019230769230769,0.3093220338983051,4,geodata,zero_deploy_static_geodata,external,rf_balanced,2840,"[0.17, 0.474, 0.393, -0.117, 0.4]"
0.3808800340891241,17.30171503581204,12.21112427044653,0.6716101694915254,0.9580508474576271,0.5482409610018447,0.696969696969697,0.23469387755102042,4,window60,short_deploy_pm25_history,cyclic_weather,rf_balanced,2360,"[0.458, 0.316, 0.492, 0.332, 0.38]"
0.38026866311304774,17.310255510143865,12.244698478985406,0.6703389830508475,0.9588983050847457,0.573828764186752,0.7295597484276729,0.29591836734693877,6,window60,short_deploy_pm25_history,cyclic_weather,rf_balanced,2360,"[0.462, 0.554, 0.584, 0.296, 0.385]"
0.3797349518684222,17.31770768275249,12.312265882503397,0.6652542372881356,0.9601694915254237,0.5633331361341164,0.7464788732394366,0.27040816326530615,6,window60,short_deploy_pm25_history,base_cat,rf_balanced,2360,"[0.376, 0.468, 0.553, 0.286, 0.382]"
0.37709944524021566,17.25865659212007,12.865516786616737,0.6302816901408451,0.9669014084507043,0.5422127249189383,0.7348066298342542,0.2817796610169492,5,geodata,zero_deploy_static_geodata,external,rf_balanced,2840,"[-0.045, 0.475, 0.48, -0.082, 0.392]"
0.3770796050303692,17.354736539006208,11.857696014389948,0.6919491525423729,0.9495762711864407,0.5472192650669777,0.76,0.19387755102040816,3,window60,short_deploy_pm25_history,external,hgb_l2,2360,"[0.358, 0.367, 0.595, 0.367, 0.379]"
0.3770026255549669,17.35580884074329,12.228319353704023,0.6724576271186441,0.9597457627118644,0.5784872138922361,0.7407407407407407,0.30612244897959184,5,window60,short_deploy_pm25_history,base_cat,rf_balanced,2360,"[0.483, 0.462, 0.591, 0.277, 0.379]"
0.375252711016558,17.284221317807777,12.786674600495585,0.6278169014084507,0.9672535211267606,0.5398717972041118,0.689119170984456,0.2817796610169492,6,geodata,zero_deploy_static_geodata,external_interactions,hgb_l2,2840,"[0.191, 0.491, 0.491, 0.518, 0.377]"
0.3742087881106313,17.394681450380013,12.54454193491035,0.6677966101694915,0.9635593220338983,0.5668665680205925,0.8225806451612904,0.2602040816326531,6,window60,short_deploy_pm25_history,external_buildings,rf_balanced,2360,"[0.459, 0.405, 0.484, 0.299, 0.378]"
0.37289301569699873,17.412958651750785,12.54727728635619,0.6648305084745763,0.9605932203389831,0.5620111860823248,0.7890625,0.2576530612244898,6,window60,short_deploy_pm25_history,external,rf_balanced,2360,"[0.42, 0.446, 0.56, 0.411, 0.378]"
0.3707834423853381,17.442222455705323,12.384218443424821,0.663135593220339,0.9614406779661017,0.5359978691034173,0.7049180327868853,0.2193877551020408,4,window60,short_deploy_pm25_history,base_cat,rf_balanced,2360,"[0.406, 0.279, 0.48, 0.3, 0.37]"
0.37028076985466796,17.352861736922037,12.683693269253514,0.6433098591549296,0.9598591549295775,0.546618866000046,0.6521739130434783,0.2860169491525424,5,geodata,zero_deploy_static_geodata,external_interactions,hgb_l2,2840,"[-0.044, 0.474, 0.408, -0.288, 0.384]"
0.36619080022183026,17.50576198230354,12.5733170182817,0.6809322033898305,0.9614406779661017,0.5474677571563386,0.7916666666666666,0.19387755102040816,4,window60,short_deploy_pm25_history,external_buildings,rf_balanced,2360,"[0.399, 0.335, 0.406, 0.378, 0.365]"
